order_id,food_name,price,cost,margin,margin_percentage,margin_per,rating,cuisine,city,category,quantity,timestamp,confidence
110297,Lemon Soda,143,83.66,59.34,41.5,118.68,4.73,Chinese,Bangalore,Hidden Star,2,2026-03-07 18:48:00,0.6782690498588899
110297,Falooda,226,133.56,92.44,40.9,92.44,4.12,Fast Food,Bangalore,Risk,1,2026-03-07 18:48:00,0.0
110298,Plain Dosa,162,76.82,85.18,52.58,85.18,4.11,Fast Food,Ahmedabad,Risk,1,2026-03-20 03:38:00,0.0
110299,Paneer Pizza,154,62.89,91.11,59.16,273.33,3.92,Continental,Bangalore,Star,3,2026-03-24 00:15:00,0.7290076335877863
110299,Garlic Bread,200,104.43,95.57,47.78,191.14,4.83,South Indian,Bangalore,Dog,2,2026-03-24 00:15:00,0.7054478301015698
110300,Veg Burger,309,147.64,161.36,52.22,322.72,4.78,Street Food,Mumbai,Star,2,2026-03-26 04:59:00,0.7777274669687799
110300,Fries,240,156.7,83.30000000000001,34.71,166.60000000000002,4.65,North Indian,Mumbai,Star,2,2026-03-26 04:59:00,0.8208795355839629
110300,Coke,226,120.6,105.4,46.64,210.8,4.68,Chinese,Mumbai,Star,2,2026-03-26 04:59:00,0.7108585858585857
110301,Cappuccino,207,142.83,64.16999999999999,31.0,128.33999999999995,4.57,South Indian,Hyderabad,Dog,2,2026-03-05 00:15:00,0.0
110302,Hakka Noodles,82,46.48,35.52,43.32,71.04,4.24,Italian,Surat,Star,2,2026-03-09 16:16:00,0.7129963898916968
110302,Veg Manchurian,391,160.39,230.61,58.98,691.83,4.87,Italian,Surat,Risk,3,2026-03-09 16:16:00,0.6991150442477877
110303,Pasta Arrabiata,342,141.53,200.47,58.62,200.47,4.43,Italian,Chennai,Risk,1,2026-03-04 17:00:00,0.0
110303,Veg Soup,227,107.53,119.47,52.63,238.94,4.31,Continental,Chennai,Dog,2,2026-03-04 17:00:00,0.0
110304,Masala Dosa,397,203.88,193.12,48.64,193.12,3.67,North Indian,Kolkata,Dog,1,2026-03-12 20:08:00,0.7004608294930875
110304,Cold Coffee,298,208.49,89.50999999999999,30.04,268.53,4.18,Fast Food,Kolkata,Dog,3,2026-03-12 20:08:00,0.7314725697786333
110305,Veg Biryani,382,170.2,211.8,55.45,423.6,4.64,Italian,Bangalore,Risk,2,2026-03-10 11:22:00,0.7068627450980391
110305,Lemon Soda,143,83.66,59.34,41.5,118.68,4.73,Chinese,Bangalore,Hidden Star,2,2026-03-10 11:22:00,0.6782690498588899
110306,Club Sandwich,239,119.5,119.5,50.0,358.5,3.93,Street Food,Pune,Risk,3,2026-03-31 00:17:00,0.0
110306,Veg Wrap,134,61.24,72.75999999999999,54.3,218.28,4.73,Chinese,Pune,Hidden Star,3,2026-03-31 00:17:00,0.0
110306,Fries,240,156.7,83.30000000000001,34.71,83.30000000000001,4.65,North Indian,Pune,Star,1,2026-03-31 00:17:00,0.8208795355839629
110306,Kachori,169,97.76,71.24,42.15,71.24,4.5,Fast Food,Pune,Hidden Star,1,2026-03-31 00:17:00,0.0
110307,Dal Makhani,263,163.03,99.97,38.01,99.97,4.9,North Indian,Kolkata,Star,1,2026-03-02 20:32:00,0.0
110308,Masala Dosa,397,203.88,193.12,48.64,579.36,3.67,North Indian,Hyderabad,Dog,3,2026-03-12 23:51:00,0.7004608294930875
110308,Dal Makhani,263,163.03,99.97,38.01,99.97,4.9,North Indian,Hyderabad,Star,1,2026-03-12 23:51:00,0.0
110309,Veg Momos,80,54.18,25.82,32.27,51.64,4.78,Mexican,Mumbai,Risk,2,2026-03-29 01:28:00,0.0
110310,Hakka Noodles,82,46.48,35.52,43.32,106.56,4.24,Italian,Ahmedabad,Star,3,2026-03-13 08:42:00,0.7129963898916968
110310,Veg Manchurian,391,160.39,230.61,58.98,691.83,4.87,Italian,Ahmedabad,Risk,3,2026-03-13 08:42:00,0.6991150442477877
110311,Veg Soup,227,107.53,119.47,52.63,238.94,4.31,Continental,Ahmedabad,Dog,2,2026-03-27 21:53:00,0.0
110311,Pasta Arrabiata,342,141.53,200.47,58.62,601.41,4.43,Italian,Ahmedabad,Risk,3,2026-03-27 21:53:00,0.0
110311,Paneer Momos,346,187.29,158.71,45.87,476.13,3.72,North Indian,Ahmedabad,Risk,3,2026-03-27 21:53:00,0.0
110312,Kadhi Chawal,323,207.88,115.12,35.64,230.24,4.37,Fast Food,Kolkata,Dog,2,2026-03-31 19:26:00,0.0
110312,Club Sandwich,239,119.5,119.5,50.0,358.5,3.93,Street Food,Kolkata,Risk,3,2026-03-31 19:26:00,0.0
110313,Masala Dosa,397,203.88,193.12,48.64,193.12,3.67,North Indian,Bangalore,Dog,1,2026-03-23 16:06:00,0.7004608294930875
110313,Veg Momos,80,54.18,25.82,32.27,25.82,4.78,Mexican,Bangalore,Risk,1,2026-03-23 16:06:00,0.0
110314,Paneer Pizza,154,62.89,91.11,59.16,182.22,3.92,Continental,Mumbai,Star,2,2026-03-28 17:41:00,0.7290076335877863
110314,Garlic Bread,200,104.43,95.57,47.78,191.14,4.83,South Indian,Mumbai,Dog,2,2026-03-28 17:41:00,0.7054478301015698
110315,Paneer Wrap,116,69.24,46.760000000000005,40.31,93.52,4.33,North Indian,Delhi,Hidden Star,2,2026-03-20 10:37:00,0.0
110315,Paneer Biryani,199,133.2,65.80000000000001,33.07,131.60000000000002,4.62,Italian,Delhi,Star,2,2026-03-20 10:37:00,0.0
110315,Veg Soup,227,107.53,119.47,52.63,119.47,4.31,Continental,Delhi,Dog,1,2026-03-20 10:37:00,0.0
110316,Chocolate Lava Cake,197,96.96,100.04,50.78,100.04,4.83,Fast Food,Mumbai,Star,1,2026-03-17 11:08:00,0.0
110316,Masala Dosa,397,203.88,193.12,48.64,579.36,3.67,North Indian,Mumbai,Dog,3,2026-03-17 11:08:00,0.7004608294930875
110316,Onion Rings,286,170.04,115.96,40.55,115.96,4.35,South Indian,Mumbai,Dog,1,2026-03-17 11:08:00,0.0
110317,Paneer Biryani,199,133.2,65.80000000000001,33.07,131.60000000000002,4.62,Italian,Pune,Star,2,2026-03-04 01:51:00,0.0
110317,Paneer Butter Masala,152,65.53,86.47,56.89,172.94,4.83,South Indian,Pune,Star,2,2026-03-04 01:51:00,0.0
110317,Cold Coffee,298,208.49,89.50999999999999,30.04,268.53,4.18,Fast Food,Pune,Dog,3,2026-03-04 01:51:00,0.7314725697786333
110317,Coke,226,120.6,105.4,46.64,316.20000000000005,4.68,Chinese,Pune,Star,3,2026-03-04 01:51:00,0.7108585858585857
110318,Mint Mojito,283,139.51,143.49,50.7,286.98,3.8,Fast Food,Pune,Star,2,2026-03-07 02:41:00,0.0
110318,Chilli Paneer,262,162.44,99.56,38.0,199.12,3.97,Mexican,Pune,Star,2,2026-03-07 02:41:00,0.0
110319,Cappuccino,207,142.83,64.16999999999999,31.0,64.16999999999999,4.57,South Indian,Jaipur,Dog,1,2026-03-13 20:00:00,0.0
110319,Kachori,169,97.76,71.24,42.15,213.72,4.5,Fast Food,Jaipur,Hidden Star,3,2026-03-13 20:00:00,0.0
110319,Paneer Pizza,154,62.89,91.11,59.16,273.33,3.92,Continental,Jaipur,Star,3,2026-03-13 20:00:00,0.7290076335877863
110320,Veg Momos,80,54.18,25.82,32.27,51.64,4.78,Mexican,Chennai,Risk,2,2026-03-19 07:58:00,0.0
110320,Nachos,87,43.25,43.75,50.29,87.5,3.78,Fast Food,Chennai,Hidden Star,2,2026-03-19 07:58:00,0.0
110321,Hakka Noodles,82,46.48,35.52,43.32,35.52,4.24,Italian,Kolkata,Star,1,2026-03-07 23:11:00,0.7129963898916968
110321,Strawberry Shake,82,49.73,32.27,39.35,64.54,4.42,Fast Food,Kolkata,Dog,2,2026-03-07 23:11:00,0.0
110321,Greek Salad,254,147.04,106.96,42.11,320.88,3.97,Italian,Kolkata,Hidden Star,3,2026-03-07 23:11:00,0.0
110321,Ice Cream Chocolate,188,120.26,67.74,36.03,203.22,3.72,Italian,Kolkata,Star,3,2026-03-07 23:11:00,0.0
110322,Paneer Momos,346,187.29,158.71,45.87,158.71,3.72,North Indian,Jaipur,Risk,1,2026-03-29 08:05:00,0.0
110322,Veg Momos,80,54.18,25.82,32.27,77.46000000000001,4.78,Mexican,Jaipur,Risk,3,2026-03-29 08:05:00,0.0
110322,Veg Sandwich,268,139.99,128.01,47.76,384.03,4.35,Fast Food,Jaipur,Risk,3,2026-03-29 08:05:00,0.0
110323,Falooda,226,133.56,92.44,40.9,184.88,4.12,Fast Food,Pune,Risk,2,2026-03-31 03:54:00,0.0
110324,Farmhouse Pizza,142,88.0,54.0,38.03,162.0,4.4,Street Food,Jaipur,Risk,3,2026-03-03 22:52:00,0.0
110324,Samosa,198,95.3,102.7,51.87,308.1,3.65,Chinese,Jaipur,Dog,3,2026-03-03 22:52:00,0.0
110324,Hot Chocolate,376,184.98,191.02,50.8,191.02,4.19,South Indian,Jaipur,Star,1,2026-03-03 22:52:00,0.0
110324,Garlic Bread,200,104.43,95.57,47.78,95.57,4.83,South Indian,Jaipur,Dog,1,2026-03-03 22:52:00,0.7054478301015698
110325,Tandoori Roti,213,147.17,65.83000000000001,30.91,131.66000000000005,3.91,Italian,Bangalore,Hidden Star,2,2026-03-12 06:12:00,0.0
110326,Paneer Biryani,199,133.2,65.80000000000001,33.07,197.40000000000003,4.62,Italian,Kolkata,Star,3,2026-03-27 22:07:00,0.0
110326,Rajma Chawal,167,69.3,97.7,58.5,293.1,4.49,South Indian,Kolkata,Star,3,2026-03-27 22:07:00,0.0
110326,Pav Bhaji,168,96.56,71.44,42.52,142.88,4.39,Italian,Kolkata,Hidden Star,2,2026-03-27 22:07:00,0.0
110326,Butter Naan,304,197.11,106.89,35.16,213.78,4.51,Mexican,Kolkata,Dog,2,2026-03-27 22:07:00,0.0
110327,Vada Pav,107,59.72,47.28,44.19,94.56,3.69,Continental,Bangalore,Dog,2,2026-03-18 11:18:00,0.0
110327,Brownie,373,175.46,197.54,52.96,592.62,4.62,Italian,Bangalore,Star,3,2026-03-18 11:18:00,0.0
110328,Veg Biryani,382,170.2,211.8,55.45,211.8,4.64,Italian,Hyderabad,Risk,1,2026-03-04 05:00:00,0.7068627450980391
110328,Corn Pizza,379,205.01,173.99,45.91,347.98,4.74,South Indian,Hyderabad,Star,2,2026-03-04 05:00:00,0.0
110329,Veg Biryani,382,170.2,211.8,55.45,211.8,4.64,Italian,Pune,Risk,1,2026-03-06 07:04:00,0.7068627450980391
110329,Lemon Soda,143,83.66,59.34,41.5,178.02,4.73,Chinese,Pune,Hidden Star,3,2026-03-06 07:04:00,0.6782690498588899
110330,Hakka Noodles,82,46.48,35.52,43.32,71.04,4.24,Italian,Jaipur,Star,2,2026-03-12 06:45:00,0.7129963898916968
110330,Ice Cream Chocolate,188,120.26,67.74,36.03,67.74,3.72,Italian,Jaipur,Star,1,2026-03-12 06:45:00,0.0
110330,Sweet Corn Soup,379,204.3,174.7,46.09,174.7,4.09,North Indian,Jaipur,Dog,1,2026-03-12 06:45:00,0.0
110330,Idli Sambar,201,112.47,88.53,44.04,265.59000000000003,4.82,Fast Food,Jaipur,Risk,3,2026-03-12 06:45:00,0.0
110331,Veg Wrap,134,61.24,72.75999999999999,54.3,218.28,4.73,Chinese,Kolkata,Hidden Star,3,2026-03-05 12:42:00,0.0
110331,Nachos,87,43.25,43.75,50.29,87.5,3.78,Fast Food,Kolkata,Hidden Star,2,2026-03-05 12:42:00,0.0
110332,Veg Biryani,382,170.2,211.8,55.45,635.4000000000001,4.64,Italian,Kolkata,Risk,3,2026-03-05 17:24:00,0.7068627450980391
110332,Lemon Soda,143,83.66,59.34,41.5,59.34,4.73,Chinese,Kolkata,Hidden Star,1,2026-03-05 17:24:00,0.6782690498588899
110333,Chole Bhature,281,143.58,137.42,48.9,137.42,4.43,North Indian,Surat,Hidden Star,1,2026-03-27 23:10:00,0.0
110333,Mint Mojito,283,139.51,143.49,50.7,286.98,3.8,Fast Food,Surat,Star,2,2026-03-27 23:10:00,0.0
110333,Pasta Arrabiata,342,141.53,200.47,58.62,601.41,4.43,Italian,Surat,Risk,3,2026-03-27 23:10:00,0.0
110334,Paneer Pizza,154,62.89,91.11,59.16,182.22,3.92,Continental,Surat,Star,2,2026-03-07 14:18:00,0.7290076335877863
110334,Aloo Paratha,377,173.61,203.39,53.95,203.39,4.48,Mexican,Surat,Hidden Star,1,2026-03-07 14:18:00,0.0
110335,Sweet Corn Soup,379,204.3,174.7,46.09,349.4,4.09,North Indian,Ahmedabad,Dog,2,2026-03-21 06:01:00,0.0
110335,Paneer Momos,346,187.29,158.71,45.87,476.13,3.72,North Indian,Ahmedabad,Risk,3,2026-03-21 06:01:00,0.0
110336,Veg Pizza,189,100.97,88.03,46.58,176.06,4.08,Chinese,Ahmedabad,Dog,2,2026-03-14 06:15:00,0.0
110336,Veg Wrap,134,61.24,72.75999999999999,54.3,218.28,4.73,Chinese,Ahmedabad,Hidden Star,3,2026-03-14 06:15:00,0.0
110336,Veg Cutlet,267,170.35,96.65,36.2,289.95000000000005,3.99,Chinese,Ahmedabad,Risk,3,2026-03-14 06:15:00,0.0
110337,Paneer Pizza,154,62.89,91.11,59.16,91.11,3.92,Continental,Pune,Star,1,2026-03-14 09:51:00,0.7290076335877863
110338,Paneer Momos,346,187.29,158.71,45.87,476.13,3.72,North Indian,Kolkata,Risk,3,2026-03-04 18:27:00,0.0
110338,Kadhi Chawal,323,207.88,115.12,35.64,345.36,4.37,Fast Food,Kolkata,Dog,3,2026-03-04 18:27:00,0.0
110338,Tomato Soup,175,73.14,101.86,58.21,305.58,3.99,South Indian,Kolkata,Dog,3,2026-03-04 18:27:00,0.0
110338,Strawberry Shake,82,49.73,32.27,39.35,32.27,4.42,Fast Food,Kolkata,Dog,1,2026-03-04 18:27:00,0.0
110339,Masala Dosa,397,203.88,193.12,48.64,386.24,3.67,North Indian,Jaipur,Dog,2,2026-03-08 22:08:00,0.7004608294930875
110339,Cold Coffee,298,208.49,89.50999999999999,30.04,268.53,4.18,Fast Food,Jaipur,Dog,3,2026-03-08 22:08:00,0.7314725697786333
110340,Fried Rice,101,41.78,59.22,58.63,177.66,3.96,Italian,Bangalore,Dog,3,2026-03-03 16:01:00,0.0
110340,Veg Wrap,134,61.24,72.75999999999999,54.3,72.75999999999999,4.73,Chinese,Bangalore,Hidden Star,1,2026-03-03 16:01:00,0.0
110340,Paneer Paratha,236,141.2,94.8,40.17,94.8,4.15,South Indian,Bangalore,Star,1,2026-03-03 16:01:00,0.0
110340,Pasta Arrabiata,342,141.53,200.47,58.62,200.47,4.43,Italian,Bangalore,Risk,1,2026-03-03 16:01:00,0.0
110341,Vada Pav,107,59.72,47.28,44.19,141.84,3.69,Continental,Delhi,Dog,3,2026-03-12 22:29:00,0.0
110341,Garlic Bread,200,104.43,95.57,47.78,286.71,4.83,South Indian,Delhi,Dog,3,2026-03-12 22:29:00,0.7054478301015698
110341,Ice Cream Vanilla,346,199.35,146.65,42.38,293.3,3.99,Street Food,Delhi,Risk,2,2026-03-12 22:29:00,0.0
110342,Masala Dosa,397,203.88,193.12,48.64,193.12,3.67,North Indian,Bangalore,Dog,1,2026-03-04 02:55:00,0.7004608294930875
110342,Cold Coffee,298,208.49,89.50999999999999,30.04,268.53,4.18,Fast Food,Bangalore,Dog,3,2026-03-04 02:55:00,0.7314725697786333
110343,Latte,158,89.86,68.14,43.13,204.42,4.17,Street Food,Mumbai,Star,3,2026-03-23 08:40:00,0.0
110343,Cappuccino,207,142.83,64.16999999999999,31.0,192.51,4.57,South Indian,Mumbai,Dog,3,2026-03-23 08:40:00,0.0
110343,Pasta Arrabiata,342,141.53,200.47,58.62,601.41,4.43,Italian,Mumbai,Risk,3,2026-03-23 08:40:00,0.0
110344,Veg Sandwich,268,139.99,128.01,47.76,128.01,4.35,Fast Food,Bangalore,Risk,1,2026-03-30 10:35:00,0.0
110344,Chocolate Lava Cake,197,96.96,100.04,50.78,100.04,4.83,Fast Food,Bangalore,Star,1,2026-03-30 10:35:00,0.0
110345,Club Sandwich,239,119.5,119.5,50.0,119.5,3.93,Street Food,Jaipur,Risk,1,2026-03-06 07:20:00,0.0
110345,Chocolate Lava Cake,197,96.96,100.04,50.78,200.08,4.83,Fast Food,Jaipur,Star,2,2026-03-06 07:20:00,0.0
110345,Farmhouse Pizza,142,88.0,54.0,38.03,54.0,4.4,Street Food,Jaipur,Risk,1,2026-03-06 07:20:00,0.0
110345,Tandoori Roti,213,147.17,65.83000000000001,30.91,65.83000000000001,3.91,Italian,Jaipur,Hidden Star,1,2026-03-06 07:20:00,0.0
110346,Masala Dosa,397,203.88,193.12,48.64,386.24,3.67,North Indian,Chennai,Dog,2,2026-03-03 00:31:00,0.7004608294930875
110346,Coke,226,120.6,105.4,46.64,210.8,4.68,Chinese,Chennai,Star,2,2026-03-03 00:31:00,0.7108585858585857
110346,Cold Coffee,298,208.49,89.50999999999999,30.04,89.50999999999999,4.18,Fast Food,Chennai,Dog,1,2026-03-03 00:31:00,0.7314725697786333
110347,Spring Rolls,186,125.31,60.69,32.63,182.07,4.57,Chinese,Bangalore,Hidden Star,3,2026-03-16 08:32:00,0.0
110348,Paneer Momos,346,187.29,158.71,45.87,317.42,3.72,North Indian,Pune,Risk,2,2026-03-31 23:08:00,0.0
110348,Spring Rolls,186,125.31,60.69,32.63,182.07,4.57,Chinese,Pune,Hidden Star,3,2026-03-31 23:08:00,0.0
110348,Lemon Soda,143,83.66,59.34,41.5,118.68,4.73,Chinese,Pune,Hidden Star,2,2026-03-31 23:08:00,0.6782690498588899
110348,Mango Shake,382,170.93,211.07,55.25,211.07,4.76,Italian,Pune,Star,1,2026-03-31 23:08:00,0.0
110349,Tomato Soup,175,73.14,101.86,58.21,203.72,3.99,South Indian,Ahmedabad,Dog,2,2026-03-03 18:02:00,0.0
110349,Falooda,226,133.56,92.44,40.9,92.44,4.12,Fast Food,Ahmedabad,Risk,1,2026-03-03 18:02:00,0.0
110349,Margherita Pizza,182,114.09,67.91,37.31,135.82,4.61,North Indian,Ahmedabad,Risk,2,2026-03-03 18:02:00,0.0
110349,Chocolate Lava Cake,197,96.96,100.04,50.78,300.12,4.83,Fast Food,Ahmedabad,Star,3,2026-03-03 18:02:00,0.0
110350,Dal Makhani,263,163.03,99.97,38.01,199.94,4.9,North Indian,Surat,Star,2,2026-03-04 16:53:00,0.0
110351,Strawberry Shake,82,49.73,32.27,39.35,32.27,4.42,Fast Food,Jaipur,Dog,1,2026-03-18 19:53:00,0.0
110351,Butter Naan,304,197.11,106.89,35.16,213.78,4.51,Mexican,Jaipur,Dog,2,2026-03-18 19:53:00,0.0
110352,Veg Manchurian,391,160.39,230.61,58.98,461.22,4.87,Italian,Kolkata,Risk,2,2026-03-15 13:48:00,0.6991150442477877
110352,Nachos,87,43.25,43.75,50.29,87.5,3.78,Fast Food,Kolkata,Hidden Star,2,2026-03-15 13:48:00,0.0
110353,Kachori,169,97.76,71.24,42.15,71.24,4.5,Fast Food,Mumbai,Hidden Star,1,2026-03-26 20:27:00,0.0
110354,Veg Biryani,382,170.2,211.8,55.45,423.6,4.64,Italian,Pune,Risk,2,2026-03-12 10:25:00,0.7068627450980391
110354,Lemon Soda,143,83.66,59.34,41.5,118.68,4.73,Chinese,Pune,Hidden Star,2,2026-03-12 10:25:00,0.6782690498588899
110355,Veg Biryani,382,170.2,211.8,55.45,635.4000000000001,4.64,Italian,Mumbai,Risk,3,2026-03-31 05:27:00,0.7068627450980391
110355,Lemon Soda,143,83.66,59.34,41.5,118.68,4.73,Chinese,Mumbai,Hidden Star,2,2026-03-31 05:27:00,0.6782690498588899
110356,Vada Pav,107,59.72,47.28,44.19,47.28,3.69,Continental,Hyderabad,Dog,1,2026-03-24 14:28:00,0.0
110357,Ice Cream Vanilla,346,199.35,146.65,42.38,146.65,3.99,Street Food,Kolkata,Risk,1,2026-03-26 05:05:00,0.0
110358,Paneer Momos,346,187.29,158.71,45.87,317.42,3.72,North Indian,Chennai,Risk,2,2026-03-15 07:55:00,0.0
110359,Masala Dosa,397,203.88,193.12,48.64,386.24,3.67,North Indian,Surat,Dog,2,2026-03-06 06:49:00,0.7004608294930875
110359,Cold Coffee,298,208.49,89.50999999999999,30.04,268.53,4.18,Fast Food,Surat,Dog,3,2026-03-06 06:49:00,0.7314725697786333
110360,Veg Sandwich,268,139.99,128.01,47.76,128.01,4.35,Fast Food,Jaipur,Risk,1,2026-03-12 13:34:00,0.0
110360,Veg Pizza,189,100.97,88.03,46.58,176.06,4.08,Chinese,Jaipur,Dog,2,2026-03-12 13:34:00,0.0
110360,Pasta Alfredo,130,69.13,60.870000000000005,46.82,121.74,4.21,North Indian,Jaipur,Risk,2,2026-03-12 13:34:00,0.0
110361,Hakka Noodles,82,46.48,35.52,43.32,35.52,4.24,Italian,Mumbai,Star,1,2026-03-06 10:44:00,0.7129963898916968
110361,Veg Manchurian,391,160.39,230.61,58.98,461.22,4.87,Italian,Mumbai,Risk,2,2026-03-06 10:44:00,0.6991150442477877
110362,Veg Burger,309,147.64,161.36,52.22,484.08,4.78,Street Food,Surat,Star,3,2026-03-18 06:44:00,0.7777274669687799
110362,Fries,240,156.7,83.30000000000001,34.71,166.60000000000002,4.65,North Indian,Surat,Star,2,2026-03-18 06:44:00,0.8208795355839629
110362,Coke,226,120.6,105.4,46.64,316.20000000000005,4.68,Chinese,Surat,Star,3,2026-03-18 06:44:00,0.7108585858585857
110363,Paneer Pizza,154,62.89,91.11,59.16,182.22,3.92,Continental,Pune,Star,2,2026-03-04 08:56:00,0.7290076335877863
110363,Garlic Bread,200,104.43,95.57,47.78,286.71,4.83,South Indian,Pune,Dog,3,2026-03-04 08:56:00,0.7054478301015698
110364,Veg Soup,227,107.53,119.47,52.63,119.47,4.31,Continental,Kolkata,Dog,1,2026-03-20 13:31:00,0.0
110364,Aloo Paratha,377,173.61,203.39,53.95,203.39,4.48,Mexican,Kolkata,Hidden Star,1,2026-03-20 13:31:00,0.0
110364,Hot Chocolate,376,184.98,191.02,50.8,573.0600000000001,4.19,South Indian,Kolkata,Star,3,2026-03-20 13:31:00,0.0
110365,Sweet Corn Soup,379,204.3,174.7,46.09,174.7,4.09,North Indian,Kolkata,Dog,1,2026-03-01 20:52:00,0.0
110365,Fries,240,156.7,83.30000000000001,34.71,249.90000000000003,4.65,North Indian,Kolkata,Star,3,2026-03-01 20:52:00,0.8208795355839629
110365,Plain Dosa,162,76.82,85.18,52.58,170.36,4.11,Fast Food,Kolkata,Risk,2,2026-03-01 20:52:00,0.0
110365,Garlic Bread,200,104.43,95.57,47.78,286.71,4.83,South Indian,Kolkata,Dog,3,2026-03-01 20:52:00,0.7054478301015698
110366,Hakka Noodles,82,46.48,35.52,43.32,71.04,4.24,Italian,Mumbai,Star,2,2026-03-19 12:41:00,0.7129963898916968
110366,Veg Manchurian,391,160.39,230.61,58.98,230.61,4.87,Italian,Mumbai,Risk,1,2026-03-19 12:41:00,0.6991150442477877
110367,Kachori,169,97.76,71.24,42.15,213.72,4.5,Fast Food,Ahmedabad,Hidden Star,3,2026-03-06 07:39:00,0.0
110367,Farmhouse Pizza,142,88.0,54.0,38.03,162.0,4.4,Street Food,Ahmedabad,Risk,3,2026-03-06 07:39:00,0.0
110367,Veg Wrap,134,61.24,72.75999999999999,54.3,72.75999999999999,4.73,Chinese,Ahmedabad,Hidden Star,1,2026-03-06 07:39:00,0.0
110367,Greek Salad,254,147.04,106.96,42.11,320.88,3.97,Italian,Ahmedabad,Hidden Star,3,2026-03-06 07:39:00,0.0
110368,Nachos,87,43.25,43.75,50.29,43.75,3.78,Fast Food,Mumbai,Hidden Star,1,2026-03-27 19:02:00,0.0
110368,Veg Manchurian,391,160.39,230.61,58.98,691.83,4.87,Italian,Mumbai,Risk,3,2026-03-27 19:02:00,0.6991150442477877
110368,Ice Cream Vanilla,346,199.35,146.65,42.38,439.9500000000001,3.99,Street Food,Mumbai,Risk,3,2026-03-27 19:02:00,0.0
110368,Chocolate Lava Cake,197,96.96,100.04,50.78,100.04,4.83,Fast Food,Mumbai,Star,1,2026-03-27 19:02:00,0.0
110369,Cheese Burger,344,221.48,122.52,35.62,367.56000000000006,4.48,Fast Food,Bangalore,Hidden Star,3,2026-03-06 01:52:00,0.0
110370,Butter Naan,304,197.11,106.89,35.16,106.89,4.51,Mexican,Delhi,Dog,1,2026-03-25 18:13:00,0.0
110370,Cheese Balls,182,75.57,106.43,58.48,212.86,4.78,Street Food,Delhi,Risk,2,2026-03-25 18:13:00,0.0
110370,Plain Dosa,162,76.82,85.18,52.58,85.18,4.11,Fast Food,Delhi,Risk,1,2026-03-25 18:13:00,0.0
110371,Corn Pizza,379,205.01,173.99,45.91,173.99,4.74,South Indian,Delhi,Star,1,2026-03-01 16:59:00,0.0
110371,Idli Sambar,201,112.47,88.53,44.04,265.59000000000003,4.82,Fast Food,Delhi,Risk,3,2026-03-01 16:59:00,0.0
110371,Pasta Alfredo,130,69.13,60.870000000000005,46.82,121.74,4.21,North Indian,Delhi,Risk,2,2026-03-01 16:59:00,0.0
110372,Mango Shake,382,170.93,211.07,55.25,422.14,4.76,Italian,Surat,Star,2,2026-03-19 10:45:00,0.0
110372,Pasta Arrabiata,342,141.53,200.47,58.62,200.47,4.43,Italian,Surat,Risk,1,2026-03-19 10:45:00,0.0
110373,Veg Pizza,189,100.97,88.03,46.58,88.03,4.08,Chinese,Delhi,Dog,1,2026-03-14 19:52:00,0.0
110373,Veg Soup,227,107.53,119.47,52.63,358.41,4.31,Continental,Delhi,Dog,3,2026-03-14 19:52:00,0.0
110374,Margherita Pizza,182,114.09,67.91,37.31,135.82,4.61,North Indian,Bangalore,Risk,2,2026-03-22 13:19:00,0.0
110374,Pasta Alfredo,130,69.13,60.870000000000005,46.82,121.74,4.21,North Indian,Bangalore,Risk,2,2026-03-22 13:19:00,0.0
110374,Masala Dosa,397,203.88,193.12,48.64,579.36,3.67,North Indian,Bangalore,Dog,3,2026-03-22 13:19:00,0.7004608294930875
110374,Chole Bhature,281,143.58,137.42,48.9,412.26,4.43,North Indian,Bangalore,Hidden Star,3,2026-03-22 13:19:00,0.0
110375,Veg Burger,309,147.64,161.36,52.22,161.36,4.78,Street Food,Mumbai,Star,1,2026-03-02 12:00:00,0.7777274669687799
110375,Fries,240,156.7,83.30000000000001,34.71,83.30000000000001,4.65,North Indian,Mumbai,Star,1,2026-03-02 12:00:00,0.8208795355839629
110375,Coke,226,120.6,105.4,46.64,316.20000000000005,4.68,Chinese,Mumbai,Star,3,2026-03-02 12:00:00,0.7108585858585857
110376,Paneer Wrap,116,69.24,46.760000000000005,40.31,93.52,4.33,North Indian,Chennai,Hidden Star,2,2026-03-14 09:30:00,0.0
110376,Aloo Paratha,377,173.61,203.39,53.95,610.17,4.48,Mexican,Chennai,Hidden Star,3,2026-03-14 09:30:00,0.0
110376,Tandoori Roti,213,147.17,65.83000000000001,30.91,131.66000000000005,3.91,Italian,Chennai,Hidden Star,2,2026-03-14 09:30:00,0.0
110376,Veg Wrap,134,61.24,72.75999999999999,54.3,145.51999999999998,4.73,Chinese,Chennai,Hidden Star,2,2026-03-14 09:30:00,0.0
110377,Paneer Pizza,154,62.89,91.11,59.16,182.22,3.92,Continental,Ahmedabad,Star,2,2026-03-29 01:20:00,0.7290076335877863
110378,Masala Dosa,397,203.88,193.12,48.64,386.24,3.67,North Indian,Mumbai,Dog,2,2026-03-16 17:54:00,0.7004608294930875
110378,Kachori,169,97.76,71.24,42.15,142.48,4.5,Fast Food,Mumbai,Hidden Star,2,2026-03-16 17:54:00,0.0
110378,Chocolate Lava Cake,197,96.96,100.04,50.78,100.04,4.83,Fast Food,Mumbai,Star,1,2026-03-16 17:54:00,0.0
